"NEQ","NomEntreprise","Adresse","Municipalite","Adresse_Lign3","CodePostal","SecteurActivite","FormeJuridique","lat","long"
1143513936,"LE SÉMINAIRE STE-MARIE DE SHAWINIGAN","5655 boul. des Hêtres","Shawinigan (Québec)",NA,"G9N4V9","L'INSTRUCTION ET L'ÉDUCATION DES JEUNES GENS","APE",46.575017,-72.728811
1143525286,"LA SOCIÉTÉ SAINT-VINCENT DE PAUL DE TROIS-RIVIÈRES","2580 rue Royale","Trois-Rivières (Québec)",NA,"G9A4L5","DISTRIBUTION D'AIDE PÉCUNIAIRE AUX NÉCESSITEUX","APE",46.334293,-72.549379
1143516731,"SERVICE VIE-AMOUR INC.","2520 rue La Jonquière","Trois-Rivières (Québec)",NA,"G8Z2L6","Enseignement méthode de l'ovulation Billings TM - régulation naturelle des naissances / formation, encadrement","APE",46.340768,-72.568874
1143506815,"CENTRE D'ORGANISATION MAURICIEN DE SERVICES ET D'EDUCATION POPULAIRE (C.O.M.S.E.P.)","250-1060 rue Saint-François-Xavier","Trois-Rivières (Québec)",NA,"G9A1R8","ÉDUCATION POPULAIRE / ALPHABÉTISATION POPULAIRE","APE",46.350433,-72.545267
1143487792,"SOCIETE D'HISTOIRE DE LAC-AUX-SABLES ET D'HERVEY-JONCTION","40 rue Bourassa","Lac-aux-Sables (Québec)",NA,"G0X1M0","RECHER.HISTORI.SUR HIST. DE LA PAROISSE. ÉTABL.& RÉAL. FÊTES CENTEN.& LIVRE","APE",46.865824,-72.386678
1143498864,"ASSOCIATION DES CLUBS DE PATINAGE ARTISTIQUE DE LA MAURICIE INC.","260 rue Dessureault","Trois-Rivières (Québec)",NA,"G8T9T9","ASSOCIATION RÉGIONALE DES CLUBS DE PATINAGE ARTISTIQUE","APE",46.378551,-72.527097
1143449354,"COLLÈGE LAFLÈCHE","1687 boul. du Carmel","Trois-Rivières (Québec)",NA,"G8Z3R8","ENSEIGNEMENT ET ÉDUCATION FORMATION SUR MESURE","APE",46.356327,-72.561886
1143460799,"ASSOCIATION QUÉBÉCOISE DE DÉFENSE DES DROITS DES PERSONNES RETRAITÉES ET PRÉRETRAITÉES, A.Q.D.R. SECTION SHAWINIGAN","520 av. Broadway","Shawinigan (Québec)",NA,"G9N1M3","DÉFENDRE DROITS PERSON. RETRAITÉ DU CENTRE EN UNION AVEC L'AQDR PROVINCIAL TRANSFORMER LES CONDITIONS DE VIE À LA RETRAITE","APE",46.541028,-72.743624
1143475094,"Centre Roland-Bertrand","1895 av. Champlain","Shawinigan (Québec)",NA,"G9N0G4","CENTRE DE SERVICES SOCIAUX","APE",46.553791,-72.744514
1143464718,"ASSOCIATION SPORTIVE ET ECOLOGIQUE DE LA BATISCAN INC.","691 rue Principale","Batiscan (Québec)",NA,"G0X1A0","PROTECTION DE L'ENVIRONNEMENT, GESTION DE MILIEUX HUMIDES.","APE",46.495705,-72.252327
1143476332,"ASSOCIATION DE LA FIBROMYALGIE MAURICIE / CENTRE-DU-QUÉBEC","330-1060 rue Saint-François-Xavier","Trois-Rivières (Québec)",NA,"G9A1R8","INFORMATION, ENTRAIDE SUPPORT POUR LES PERSONNES ATTEINTES DE FIBROMYALGIE","APE",46.350433,-72.545267
1143442342,"COLLÈGE MARIE-DE-L'INCARNATION","725, RUE HART","TROIS-RIVIÈRES (QUÉBEC)",NA,"G9A4R9","ENSEIGNEMENT, ÉDUCATION","APE",46.346344,-72.537946
1143614858,"SYNDICAT DES PRODUCTEURS DE BOIS DU CENTRE-DU-QUÉBEC","2410 rue de l'Industrie","Trois-Rivières (Québec)",NA,"G8Z4R5","MISE EN MARCHÉ DE PRODUITS FORESTIERS - AMÉNAGEMENT FORESTIER","APE",46.332979,-72.583558
1143580109,"GRAND SEMINAIRE DE TROIS- RIVIÈRES","362, RUE BONAVENTURE, C.P. 879","TROIS-RIVIÈRES (QUÉBEC)",NA,"G9A5J9","FORMATION DES FUTURS PRÊTRES","APE",46.344254,-72.542557
1143608959,"Les Étoiles Filantes de St-Tite","425 boul. Saint-Joseph","Saint-Tite (Québec)",NA,"G0X3H0","PROMOUVOIR, ENSEIGNER, DÉVELOPPER LE PATINAGE DE VITESSE","APE",46.730752,-72.560561
1143558329,"LE FESTIVOIX DE TROIS-RIVIÈRES","800 RUE du Fleuve","CP 1316","Trois-Rivières (Québec)","G9A5L2","Le FestiVoix a pour mission d'organiser un festival estival de musique et de promouvoir la voix sous toutes ses formes.","APE",46.342423,-72.536811
1143558717,"LA CHAMBRE DE COMMERCE ET D'INDUSTRIES DE TROIS-RIVIÈRES","400-1350 rue Royale","Trois-Rivières (Québec)",NA,"G9A4J4","REGROUPEMENT","APE",46.339595,-72.545861
1143533587,"L'EVEQUE CATHOLIQUE ROMAIN DE TROIS-RIVIERES","362, RUE BONAVENTURE CP 879","TROIS-RIVIÈRES QC",NA,"G9A5J9","MAINTIEN DÉVELOPPEMENT RELIG. CATH. ROM. ÉDUCATION FOI & OEUVRES CARITATIVE","APE",46.344254,-72.542557
1143533967,"CAISSE D'ENTRAIDE DES PRETRES DU DIOCESE DE TROIS-RIVIERES","362, RUE BONAVENTURE CP 879","TROIS-RIVIÈRES QC",NA,"G9A5J9","AIDER PRÊTRES DANS BESOIN, SUIVANT CERTAINES NORMES PRINCIPES DE SOLIDARITÉ","APE",46.344254,-72.542557
1143534213,"SOCIETE ECCLESIASTIQUE SAINT-THOMAS DU DIOCESE DE TROIS-RIVIERES","362, RUE BONAVENTURE CP 879","TROIS-RIVIÈRES QC",NA,"G9A5J9","FONDS DE PENSION DES PRETRES DU DIOCÈSE DE TROIS-RIVIÈRES","APE",46.344254,-72.542557
1143570753,"GARDE ST-NARCISSE INC.","241 rue Principale","Saint-Narcisse (Québec)",NA,"G0X2Y0","GARDES PAROISSIALES","APE",46.564357,-72.46816
1143539626,"TRANSPORT ADAPTÉ DU COMTÉ DE MASKINONGÉ INC.","264 AV. Saint-Laurent","CP 82","Louiseville (Québec)","J5V2L6","TRANSPORT DE PERSONNES HANDICAPÉES","APE",46.255859,-72.945343
1143541051,"REGROUPEMENT DES PERSONNES SOURDES DE LA MAURICIE","4307 rue Notre-Dame O","Trois-Rivières (Québec)",NA,"G9A4Z4","-","APE",46.321816,-72.560524
1143530476,"LE CLUB DE CHASSE ET DE PÊCHE CICONCINE, INC.","7065 rue Claude-David","Trois-Rivières (Québec)",NA,"G9C0A9","PÊCHE CHASSE","APE",46.356313,-72.627968
1143543016,"PLONGEON TROIS-RIVIÈRES","2920 place Richelieu","Shawinigan (Québec)",NA,"G9P2B4","PROMOUVOIR FAVORISER DÉVELOPPEMENT DU PLONGEON. ORGANISER DES ÉVÈNEMENTS...","APE",46.513183,-72.745142
1143555754,"LES OEUVRES DU LAC-EN-COEUR","858 rue Laviolette","Trois-Rivières (Québec)",NA,"G9A5J1","AIDER LES JEUNES ET FAMILLES EN DIFFICULTÉS FINANCIÈRES","APE",46.349071,-72.544762
1143682004,"La Fabrique de la paroisse de Notre-Dame-de-l'Alliance","11900 rue Notre-Dame O","Trois-Rivières (Québec)",NA,"G9B6W8","SOUTIEN L'EXERCICE RELIGION CATHOLIQUE ROMAINE MAINTIEN DES ACTES DU CULTE","APE",46.287917,-72.687735
1143682715,"FONDATION FOYER MONSEIGNEUR PAQUIN INC.","580 rue du Couvent","Saint-Tite (Québec)",NA,"G0X3H0","FONDATION","APE",46.727504,-72.560486
1143683234,"LES RÉSIDENCES POPULAIRES DES CHENAUX","1160 terr. Turcotte","Trois-Rivières (Québec)",NA,"G9A5C6","CENTRE D'HÉBERGEMENT","APE",46.342267,-72.537686
1143684323,"LA CORPORATION EPISCOPALE CATHOLIQUE ROMAINE DE TROIS-RIVIERES","362, BONAVENTURE CP 879","TROIS-RIVIÈRES QC",NA,"G9A5J9","MAINTIEN ET DÉVEL. DE LA RELI.CATHO. ROM. EDUCA. DE LA FOI ET OEUVRES CAR.","APE",46.344254,-72.542557
1143707462,"ASSOCIATION DU HOCKEY MINEUR DE TROIS-RIVIÈRES INC.","1740 AV. Gilles-Villeneuve","Trois-Rivières (Québec)",NA,"G8Y7B6","JOUTES HOCHEY MINEUR 8 - 17 ANS. / ANIMATION DE PROGRAMMES HOCHEY 4 - 9 ANS","APE",46.34741,-72.559051
1143698455,"L'ASSOCIATION MOTOTOURISTE LAROCHELLE INC.","1036 place Toupin-Montplaisir","Saint-Maurice (Québec)",NA,"G0X2X0","RANDONNÉE DE MOTOS","APE",46.46859,-72.53158
1143653302,"CIMETIÈRE CATHOLIQUE ST-LOUIS DE GRAND'MÈRE","499 av. de Grand-Mère","Shawinigan (Québec)",NA,"G9T2H3","INHUMATION DES CORPS OU DES CENDRES","APE",46.615679,-72.689679
1143654060,"SYNDICAT CANADIEN DE LA FONCTION PUBLIQUE, SECTION LOCALE 2661","3351 boul. des Forges","Trois-Rivières (Québec)",NA,"G8Z4M3","SYNDICAT","APE",46.348038,-72.57778
1143654722,"CENTRE DES FEMMES L'HÉRITAGE","158 av. Dalcourt","Louiseville (Québec)",NA,"J5V1A5","-","APE",46.261827,-72.944073
1143762202,"LE SYNDICAT U.P.A. HAUTE-MAURICIE","230 rue Vachon","Trois-Rivières (Québec)",NA,"G8T8Y2","SYNDICALISME AGRICOLE","APE",46.374435,-72.551127
1143774868,"PARENTS-SECOURS DU QUÉBEC INC.","203-17 rue Fusey","Trois-Rivières (Québec)",NA,"G8T2T4","FOURNIR SOUTIEN BÉNÉVOLES-FOURNIR ENFANTS & AINÉS, REFUGES SÉCURITAIRES","APE",46.365687,-72.526862
1143788199,"DOMAINE ST-BERNARD","1680 rang Sacacomie","Saint-Alexis-des-Monts (Québec)",NA,"J0K1V0","POURVOYEUR DE CHASSE & PÊCHE","APE",46.50978,-73.208143
1143791839,"Club Quad Mékinac (2011) inc","194 rue des Pins","Lac-aux-Sables (Québec)",NA,"G0X1M0","RANDONNÉES EN VTT SUR LES SENTIERS SÉCURITÉ DANS LA CONDUITE DE VTT","APE",46.862556,-72.395372
1143768712,"L'ASSOCIATION DES RESIDENTS DU LAC A L'OURS INC.","131 rue Georgieff","La Tuque (Québec)",NA,"G9X4A7","COLLECTER LES MEMBRES ENTRETIEN DU CHEMIN","APE",47.454353,-72.776591
1143794130,"FEDERATION DE L'UPA DE LA MAURICIE","230 rue Vachon","Trois-Rivières (Québec)",NA,"G8T8Y2","SYNDICALISME AGRICOLE","APE",46.374435,-72.551127
1143795889,"ASSOCIATION DES CARDIAQUES DE LA MAURICIE INC.","3920 RUE Louis Pinard","Trois-Rivières (Québec)",NA,"G8Y4L9","SANTÉ CARDIOVASCULAIRE: SENSIBILISATION, PRÉVENTION, SOUTIEN, RÉADAPTATION ET SUIVI AUPRÈS DES PERSONNES ATTEINTES DE MALADIES CARDIOVASCULAIRES ET ASSISTER LES PERSONNES PRÉSENTANT DES FACTEURS DE RISQUE.","APE",46.349729,-72.59089
1143728435,"L'ASSOCIATION RECREATIVE STE-MARGUERITE INC.","5005 BOUL. Jean XXIII","CP 20033","Trois-Rivières (Québec)","G8Z4T9","ASSOCIATION DE LOISIR SANS BUT LUCRATIF POUR LE QUARTIER STE-MARGUERITE","APE",46.338432,-72.586936
1143741099,"LE SYNDICAT DE L'U.P.A. DES CHENAUX","230 rue Vachon","Trois-Rivières (Québec)",NA,"G8T8Y2","SYNDICALISME AGRICOLE","APE",46.374435,-72.551127
1143724046,"CLUB DE LA LIGNE","731 rue Kitchener","La Tuque (Québec)",NA,"G9X2L7","CLUB DE CHASSE ET PÊCHE","APE",47.433727,-72.777992
1143712090,"Le Périscope, Association des familles et des proches des personnes atteintes de maladie mentale du Centre de la Mauricie, Secteur Mékinac et du Secteur Haut-Saint-Maurice (AFPPAMM)","1671 av. de Grand-Mère","Shawinigan (Québec)",NA,"G9T2K2","ENTRAIDE ET SUPPORT AUX PARENTS AMIS EN SANTÉ MENTALE/INF. MALAD. MENTALES","APE",46.605586,-72.704854
1143725266,"INSTITUT VOLUNTAS DEI","7385 boul. Parent","Trois-Rivières (Québec)",NA,"G9C0M5","RELIGIEUSES MISSIONNAIRES","APE",46.363185,-72.625741
1143712736,"CLUB DE GOLF TAWACHICHE","660 ch. Saint-Charles","Lac-aux-Sables (Québec)",NA,"G0X1M0","EXPLOITATION D'UN CLUB DE GOLF","APE",46.855205,-72.447788
1143726298,"Comiqu'Art de Trois-Rivières","100 rue de la Mairie","Trois-Rivières (Québec)",NA,"G8W1S1","FESTIVAL ÉTÉ","APE",46.42268,-72.598167
1143868017,"LES SERVICES DE GARDE GRIBOUILLIS","700 rue Notre-Dame S","Louiseville (Québec)",NA,"J5V1Y9","FOURNIR DES SERVICES DE GARDE EN INSTALLATION COORDONNER DES SERVICES DE GARDE EN MILIEU FAMILIAL","APE",46.246842,-72.930387
1143880780,"L'OFFICE DIOCESAIN DE PASTORALE DE TROIS RIVIERES","362 RUE Bonaventure","CP 879","Trois-Rivières (Québec)","G9A5J9","ANIMATION PASTORALE","APE",46.344254,-72.542557
1143893536,"LE CLUB OPTIMISTE DE YAMACHICHE INC.","572, STE-ANNE","YAMACHICHE (QUÉBEC)",NA,"G0X3L0","AIDE JEUNESSE (ACTIVITÉS) AIDE COMMUNAUTÉ (ACTIVITÉS POUR TOUS)","APE",46.281561,-72.830298
1143859586,"CLUB DE L'AGE D'OR DE NOTRE-DAME-DES-ANGES","1329 rue Principale","Notre-Dame-de-Montauban (Québec)",NA,"G0X1W0","RENCONTRES ET ACTIVITÉS POUR PERSONNES DU TROISIÈME ÂGE","APE",46.837652,-72.327754
1143873678,"AU GRENIER DU SPORT DE GRAND-MÈRE","1580 10e Avenue","Shawinigan (Québec)",NA,"G9T1V4","ORGANISER DES SOIRÉES HOMMAGES AUX SPORTIFS DE LA RÉGION. EXPOSER, AMASS... TOURNOI DE GOLF POUR SA FONDATION-""FONDATION AU GRENIER DU SPORT"" REMISE DE","APE",46.60829,-72.70817
1143874817,"UNIVERSITÉ DU QUÉBEC À TROIS-RIVIÈRES","3351 BOUL. des Forges","CP 500","Trois-Rivières (Québec)","G9A5H7","INSTITUTION D'ENSEIGNEMENT","APE",46.348038,-72.57778
1143864149,"CLUB LIONS LA TUQUE INC.","633B rue Saint-Louis","La Tuque (Québec)",NA,"G9X2X8","CLUB DE SERVICE","APE",47.436773,-72.783052
1143876879,"SOCIÉTÉ SAINT-JEAN-BAPTISTE LOCALE LES PATRIOTES","9262 av. de la Mission","Shawinigan (Québec)",NA,"G9N5N1","ACTIVITÉS CULTURELLES ET SOCIALES, FÊTE NATIONALE","APE",46.587269,-72.704887
1143853563,"REVUE FRANCOPHONE DE LA DÉFICIENCE INTELLECTUELLE","6141 rue des Merles","Trois-Rivières (Québec)",NA,"G9B6G3","ÉDITION D'UNE REVUE SPÉCIALISÉE EN DÉFICIENCE INTELLECTUELLE","APE",46.311923,-72.649577
1143854504,"INSTITUT SECONDAIRE KERANNA (1992) INC.","6205 boul. des Chenaux","Trois-Rivières (Québec)",NA,"G8Y6Z1","MAISON D'ENSEIGNEMENT (NIVEAU SECONDAIRE)","APE",46.358473,-72.604883
1143866250,"LES ÉLEVEURS DE PORCS DE LA MAURICIE","230 rue Vachon","Trois-Rivières (Québec)",NA,"G8T8Y2","SYNDICALISME AGRICOLE","APE",46.374435,-72.551127
1143855246,"CLUB AGE D'OR ST-MICHEL- DES-FORGES","10215 boul. des Forges","Trois-Rivières (Québec)",NA,"G9C1B2","LOISIRS ET DIVERTISSEMENTS POUR LES PERSONNES DE 50 ANS ET PLUS","APE",46.39349,-72.662056
1143820232,"CLUB DE SKI DE FOND LA TUQUE ROUGE INC.","61 RUE Marie-Rollet","CP 1","La Tuque (Québec)","G9X4C6","CLUB DE SKI DE FOND","APE",47.422095,-72.790602
1143844943,"CORPORATION DE L'AGE D'OR DE ST-ADELPHE","1-150 rue Baillargeon","Saint-Adelphe (Québec)",NA,"G0X2G0","SOUPER OCCASIONNEL, PÉTANQUE, CARTES, FERS, DART","APE",46.735423,-72.430488
1143832690,"FESTIVAL DES SUCRES DE SAINT-PROSPER INC.","371 RUE De L'Église","CP 110","Saint-Prosper-de-Champlain (Québec)","G0X3A0","GALA MINI-STAR CONCOURS DE SCIAGE","APE",46.614458,-72.294477
1143810241,"GROUPE ""VOIX DE FEMMES ST-MATHIEU-DU-PARC""","1210 ch. Principal","Saint-Mathieu-du-Parc (Québec)",NA,"G0X1N0","ACTIVITÉS SOCIO-CULTURELLES ET INFORMELLES","APE",46.575944,-72.905984
1143810308,"CLUB DU-CAR-FOUR INC.","330 rue Normand","Trois-Rivières (Québec)",NA,"G8T2J1","CLUB SPORTIF-ENDROIT DE PCHE VILLÉGIATURE","APE",46.369439,-72.545634
1143822220,"FONDATION DES AMIS DU SÉMINAIRE DES TROIS RIVIÈRES","858 rue Laviolette","Trois-Rivières (Québec)",NA,"G9A5J1","AIDE À LA JEUNESSE/ATTRIBUTION DE BOURSES/AMÉLIORATION DES SERVICES PÉD.ETC","APE",46.349071,-72.544762
1143822824,"CLUB MULTIVOILE 4 SAISONS","12751 RUE NOTRE-DAME O","TROIS-RIVIERES (Québec)",NA,"G9B7Y6","CLUB DE VOILE, CAMP DE VACANCES","APE",46.292835,-72.712275
1143836238,"Producteurs de grains de la Mauricie","230 rue Vachon","Trois-Rivières (Québec)",NA,"G8T8Y2","Syndicalisme agricole","APE",46.374435,-72.551127
1143813385,"CENTRE LANDRY (1980) INC.","1954 rue Saint-François-d'Assise","Trois-Rivières (Québec)",NA,"G9A1N5","CENTRE COMMUNAUTAIRE DE LOISIR (ANIMATION/ORGANISATION) POUR LA FAMILLE","APE",46.357316,-72.551635
1143836485,"LA FABRIQUE DE LA PAROISSE DE SAINT-LEON-LE-GRAND","19 PLACE de l'Eglise","CP 186","Saint-Léon-Le-Grand (Québec)","G0J2W0","SOUTIEN A L'EXERCICE DE LA RELIGION CATH. ROMAINE- MAINTIEN DES ACTE CULTE","APE",48.380139,-67.504447
1143836865,"REGROUPEMENT DES ORGANISMES D'ÉDUCATION POPULAIRE AUTONOME DE LA MAURICIE","25-1322 rue Sainte-Julie","Trois-Rivières (Québec)",NA,"G9A1Y6","ÉDUCATION POPULAIRE AUTONOME LUTTES SOCIALES ET DÉFENSE COLLECTIVE DES DROITS","APE",46.349281,-72.54774
1143815091,"TABLE RÉGIONALE DES ORGANISMES COMMUNAUTAIRES (TROC) OEUVRANT DANS LE DOMAINE DE LA SANTÉ ET DES SERVICES SOCIAUX CENTRE-DU-QUÉBEC ET MAURICIE","300-1060 rue Saint-François-Xavier","Trois-Rivières (Québec)",NA,"G9A1R8","CONCERTATION DES ORGANISMES COMMUNAUTAIRES(RÉG 4)-REPRÉSENTATION DES ORGA.","APE",46.350433,-72.545267
1143827039,"CLUB DE PATINAGE ARTISTIQUE LOUISEVILLE","360 av. du Parc","Louiseville (Québec)",NA,"J5V2R1","CLUB DE PATINAGE ARTISTIQUE","APE",46.253028,-72.947571
1143806322,"CLUB INGALL INC.","301 rue Rocheleau","Hérouxville (Québec)",NA,"G0X1J0","PÊCHE","APE",46.675295,-72.620444
1143830611,"L'ACCUEIL FÉMININ INC.","1852 rue J.-A.-Mongrain","Trois-Rivières (Québec)",NA,"G8Y2C1","SOUPERS RÉCRÉATIFS ET CULTURELS","APE",46.360078,-72.598305
1143830926,"SOCCER MINEUR MIXTE REGION DE LOUISEVILLE","360 AV. du Parc","Louiseville (Québec)",NA,"J5V1J6","PRENDRE EN CHARGE L'ORGANISATION ET LE DÉVELOPPEMENT DU SOCCER LOUISEVILLE","APE",46.253028,-72.947571
1143979657,"CLUB DE NATATION MEGOPHIAS DU GRAND TROIS-RIVIÈRES INC.","3351 boul. des Forges","Trois-Rivières (Québec)",NA,"G8Z4M3","ÉCOLE DE NATATION MÉGOPHIAS / CLUB COMPÉTITION DE NATATION MÉGOPHIAS","APE",46.348038,-72.57778
1143974658,"CERCLE DE L'ÂGE D'OR SAINTE-BERNADETTE","300 rue Chapleau","Trois-Rivières (Québec)",NA,"G8W1Z9","ACTIV. SOCIALES (DANSE, VOYAGES, SORTIES) ACTIV. DE LOISIR (BINGO, JEUX) SOUPERS MENSUELS","APE",46.378135,-72.5573
1143976240,"MOUVEMENT VERT MAURICIE INC.","2235 ch. Principal","Saint-Mathieu-du-Parc (Québec)",NA,"G0X1N0","ÉDUCATION POPULAIRE ET COLLECTIVE CONCERNANT L'ENVIRONNEMENT RECHERCHE ET GESTION DE L'ENVIRONNEMENT","APE",46.581377,-72.933537
1143955764,"CLUB DE TIR LES SEIGNEURS","4240 rue Monseigneur-De Laval","Trois-Rivières (Québec)",NA,"G8Y1M7","CLUB DE TIR","APE",46.360381,-72.584055
1143902378,"FONDS COMMUNAUTAIRES DES CHENAUX","44 rang de la Rivière-à-Veillet","Sainte-Geneviève-de-Batiscan (Québec)",NA,"G0X2R0","ÉDUCATION À LA CONSOMMATION","APE",46.564545,-72.341041
1143938570,"LES HABITATIONS LAFRANCE","270, ST-PIERRE CP 240","ST-LÉON-LE-GRAND (QUÉBEC)",NA,"G0J2W0","IMMEUBLES À LOGEMENTS","APE",48.380139,-67.504447
1143927649,"SYNDICAT CANADIEN DE LA FONCTION PUBLIQUE, SECTION LOCALE 2578","1470 rue Notre-Dame","Saint-Maurice (Québec)",NA,"G0X2X0","ÉTUDE, DÉFENSE ET DÉV. DES INTÉRÊTS ÉCONOMIQUES SOCIAUX ET MORAUX DE MEMBRE","APE",46.468937,-72.531834
1143918267,"SOCIÉTÉ SAINT-JEAN-BAPTISTE LOCALE DE ST-NARCISSE","270 rue des Lilas","Saint-Narcisse (Québec)",NA,"G0X2Y0","ORGANISATION FÊTE NATIONALE, ACTIVITÉS CULTURELLES, ÉDUCATIVES, SOCIALES","APE",46.569697,-72.473649
1143898030,"FONDATION ROTARY DE TROIS-RIVIERES INC.","25 rue Des Ormeaux","Trois-Rivières (Québec)",NA,"G8T7V5","ORGANISME DE CHARITÉ","APE",46.380528,-72.562464
1143919661,"Société d'histoire de Cap-de-la-Madeleine","170,rue Saint-Irénée","Trois-Rivières (Québec)","Canada","G8T7C5","ORGANISATION CIVIQUE ET AMICALE","APE",46.365706,-72.523695
1143920289,"PRESSES UNIVERSITAIRES DE TROIS-RIVIERES","2884 rue Des Groseilliers","Trois-Rivières (Québec)",NA,"G8Z2C4","-","APE",46.345229,-72.569773
1143921154,"FONDATION DU CENTRE DE SANTE DES FEMMES DE LA MAURICIE","889 rue du Haut-Boc","Trois-Rivières (Québec)",NA,"G9A4W7","ORGANISME COMMUNAUTAIRE - SANTÉ ET SERVICES SOCIAUX (OCSSS)","APE",46.346259,-72.541092
1144050763,"CLUB DE L'AGE D'OR DE CHAMPLAIN","961 rue Notre-Dame","Champlain (Québec)",NA,"G0X1C0","CARTES, BINGO / JEUX DE SAC DE SABLE, PÉTANGUE","APE",46.441918,-72.344733
1144055325,"LE CLUB DE L'AGE D'OR DE STE-THECLE INC.","214-301 rue Saint-Jacques","Sainte-Thècle (Québec)",NA,"G0X3G0","JEUX SAC DE SABLE,  PÉTANQUE-ATOUT,  PÉTANQUE,  CARTES","APE",46.818583,-72.504294
1144011872,"ASSOCIATION DE CHASSE ET PÊCHE FRÉMONT INC.","4520 boul. Des Récollets","CP 22007 Le Carrefour","Trois-Rivières (Québec)","G9A4N2","GESTION D'UN TERRITOIRE DE CHASSE ET PÊCHE","APE",46.325429,-72.566693
1144013209,"CLUB DU LAC NIPON INC.","10175 boul. Saint-Jean","Trois-Rivières (Québec)",NA,"G9A5E1","VILLÉGIATURE, CHASSE ET PÊCHE","APE",46.38187,-72.682261
1144013498,"ASSOCIATION POUR LA PROTECTION DES LACS GOULET, BRÛLÉ, MAGNAN ET DES AMOUREUX INC.","220 ch. du Lac-Brûlé","Saint-Mathieu-du-Parc (Québec)",NA,"G0X1N0","INFORMATION & ÉDUCATION POUR PROTECTION DES LACS","APE",46.599419,-72.945528
1144014975,"LE NOEL DU PAUVRE COEUR DU QUEBEC INC.","120-505 RUE des Forges","Trois-Rivières (Québec)",NA,"G9A2H6","ORGANISME DE BIENFAISANCE","APE",46.342492,-72.545485
1144005551,"LES LOISIRS CENTRE-VILLE DE SHAWINIGAN INC.","253 3e rue de la Pointe","Shawinigan (Québec)",NA,"G9N1H5","ORGANISER DES LOISIRS POUR PERSONNES CENTRE-VILLE / ENCOURAGER, AIDER ET ..","APE",46.539249,-72.745456
1143997121,"L'OEUVRE DES TERRAINS DE JEUX DE CHARETTE INCORPORE","390 rue Saint-Édouard","Charette (Québec)",NA,"G0X1E0","LOISIRS","APE",46.444649,-72.920963
1144008357,"CLUB DE TIR A LA VOLÉE DE LAC-A-LA-TORTUE","651 rue Rosaire-Mongrain","Shawinigan (Québec)",NA,"G0X1L0","TIR AU PIGEON D'ARGILE","APE",46.622442,-72.628976
1144008639,"JOURNAL LE STÉPHANOIS INC.","1260 RUE St-Alphonse","CP 282","St-Étienne-des-Grès (Québec)","G0X2P0","PUBLICATION MENSUELLE JOURNAL","APE",46.441862,-72.771299
1144008787,"LES AUXILIAIRES BENEVOLES DU CENTRE D'ACCUEIL DE LOUISEVILLE INC.","450 2e Rue","Louiseville (Québec)",NA,"J5V1V3","ORGANISER DES ACTIVITÉS POUR LES USAGERS DU CA LOUISEVILLE","APE",46.255306,-72.932118
1143999374,"CENTRE D'ÉDUCATION POPULAIRE DE POINTE-DU-LAC","490 Grande Allée","Trois-Rivières (Québec)",NA,"G9B7S3","ÉDUCATION POPULAIRE  -  ALPHABÉTISATION POPULAIRE","APE",46.28994,-72.671228
1144010635,"ASSOCIATION GÉNÉRALE DES ÉTUDIANTS DU C.E.G.E.P. DE TROIS-RIVIÈRES INC.","3175 boul. Laviolette","Trois-Rivières (Québec)",NA,"G8Z1E9","SYNDICAT ÉTUDIANT, SERVICE D'ACTIVITÉ DIVERSES AUPRÈS DES ÉTUDIANTS","APE",46.358501,-72.568898
1144155133,"H.S.I. HANDICAPS SOLEIL INC.","726 4e rue de la Pointe","Shawinigan (Québec)",NA,"G9N1H2","ORGANISER ACTIVITÉS (LOISIRS) POUR HANDICAPÉS PHYSIQUES OU SENSORIELS... DÉFENDRE DROITS ET INTÉRÊTS HANDICAPÉS - ORGANISER SERVICES MEMBRES","APE",46.539971,-72.750764
1144144590,"LOISIRS JEUNESSE DU CAP-DE-LA-MADELEINE INC.","55 rue Mercier","Trois-Rivières (Québec)",NA,"G8T5R3","CENTRE DE LOISIRS","APE",46.363388,-72.507479
1144137925,"SERVICE DES LOISIRS DE MASKINONGÉ INC.","135A rue Saint-Charles","Maskinongé (Québec)",NA,"J0K1N0","UN SEUL SECTEUR D'ACTIVITÉS, LES LOISIRS","APE",46.227606,-73.018657
1144138279,"APEVAH des Chenaux","44 rang de la Rivière-à-Veillet","Sainte-Geneviève-de-Batiscan (Québec)",NA,"G0X2R0","REGROUPER LES PERSONNES HANDICAPÉES DU TERRITOIRE DES CHENAUX","APE",46.564545,-72.341041
1144138667,"SOCIÉTÉ D'HISTOIRE DE SAINT-LUC-DE-VINCENNES","660 rue Principale","Saint-Luc-de-Vincennes (Québec)",NA,"G0X3K0","REGROUP.PERSONNES INTÉRESSÉES:HISTOIRE,PATRIMOINE,INVENT.RÉGISTRES NAIS.ETC","APE",46.497234,-72.420511
1144118891,"INSTITUT NATIONAL AUTOCHTONE","1595 rue De La Girardière","Trois-Rivières (Québec)",NA,"G8Y2C4","GROUPES ETNIQUES","APE",46.352503,-72.588598
1144143311,"HABITATION POPULAIRE DE LA TUQUE","492 rue Élisabeth","La Tuque (Québec)",NA,"G9X2B3","EXPLOITATION IMMEUBLES LOGEMENTS POUR FAMILLES ET INDIVIDUS À FAIBLE REVENU","APE",47.441423,-72.773128
